,node_id,name,alias,concept_class,prop_id,definition_text
607,24244,Object Rating Task,,,trm_553fbba5d5327,Any task where participants are asked to evaluate preferences for one or more stimuli on a scale.
608,24245,social influence for food preferences task,,,trm_553fbbf79ebc5,"This task assesses the impact of social influence on ratings for healthy and unhealthy foods.  Participants are shown images of foods, and asked to rate how much they would like to eat each food on a scale [1,8]. Participants are then shown an &#34;average&#34; rating from their peers that will either be much lower, higher, or the same, and this procedure is followed by another block to ask participants to re-evaluate foods after exposure to the peer ratings.  Paper is available at: http://ssnl.stanford.edu/publications (Social norms shift behavioral and neural responses to foods. Journal of Cognitive Neuroscience.)"
609,24246,complex trait judgment task,,,trm_553fd2fc7a648,"This task aims to measure judgment in the domains of trustworthiness (social), attractiveness (social), happiness (affective), and cognitive age (cognitive). Participants are presented with stimuli are required to evaluate each voice based on 4 different questions: â(Who do you regard as) More trustworthy?,â âMore attractive?,â âHappier?,â and âOlder?.â Judgments may be made based on stimuli including voices, faces, or other characteristics."
610,24247,motion discrimination task,direction discrimination task,,trm_553fc63a54ae6,any task for which a participant views stimuli with some proportion moving in a particular direction and must decide the direction the stimuli is moving in
611,24248,consensus decision-making task,,,trm_553fc858cacc5,"A participant must come to consensus with a set of other participants on a choice between two items. If consensus is reached, the item is obtained and the next block begins. If consensus is not reached, the next trial contains the same choice. If consensus is not reached by the end of the block, no item is gained. The experiment uses actual people, and the control condition uses has th participant interacting with a computer algorithm. Full details: http://www.sciencedirect.com/science/article/pii/S0896627315002159"
612,24249,stop signal walking task with stroop,,,trm_553fcbbe974ba,"Participants walk around a virtual reality environment controlled by a foot pedal and must respond to STOP and WALK commands. In a low cognitive load condition, participants respond to these commands verbatim. In a high cognitive load condition, participants are presented with stroop stimuli, and congruent words == WALK, and incongruent words == STOP. Full details: http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0052602"
613,24250,Bistable percept paradigm,,,trm_553fce5d21da7,a computer-based task that requires participants to evaluate a battery of monochromatic âmonostableâ and âbistableâ percepts and impaired performance on this task distinguishes those PD patients who experience VH. From: http://onlinelibrary.wiley.com/doi/10.1002/hbm.22321/full
614,24251,Manipulation of predictability,,,trm_55492d262a847,None
615,24252,audio narrative,,,trm_5550e5011ce10,"Audio narratives tell stories through sound alone: narration, interviews, live and archival sound recordings, environmental soundscapes, sound effects, found sounds, etc. Audio narratives use storytelling along with other audio means to create intimate experiences through characters, plot, and setting."
616,24253,Pittsburgh Sleep Quality Index,"PSQI, Pittsburgh Sleep Questionnaire",,trm_5585c83d15fad,"The Pittsburgh Sleep Quality Index (PSQI) is a self-rated questionnaire which assesses sleep quality and disturbances over a 1-month time interval. Nineteen individual items generate seven &#34;component&#34; scores: subjective sleep quality, sleep latency, sleep duration, habitual sleep efficiency, sleep disturbances, use of sleeping medication, and daytime dysfunction. The sum of scores for these seven components yields one global score.

from http://www.ncbi.nlm.nih.gov/pubmed/2748771"
617,24254,Adult ADHD Clinical Diagnostic Scale,ACDS,,trm_5586ff878155d,"A primary diagnostic measure developed to establish the presence of current adult symptoms of ADHD. This is an 18-item, clinician-based, semistructured interview hat employs adult-specific language to ensure adequate probing of adult manifestations of ADHD symptoms. The 18 items in the scale correspond to the 18 diagnostic criteria in the DSM criteria.

From: http://www.adhdandyou.com/hcp/adult-adhd-screening.aspx"
618,24255,Young Mania Rating Scale,YMRS,,trm_558702243da12,"The Young Mania Rating Scale is an eleven-item, multiple-choice diagnostic questionnaire that psychiatrists use to measure the severity of manic episodes in patients. The scale was originally developed for use in the evaluation of adult patients who were suffering from bipolar disorder, but has since been modified for use in pediatric patients. A similar scale was then developed to allow clinicians to interview parents about their children&#39;s symptoms, in order to ascertain a better diagnosis of mania in children. Clinical studies have demonstrated the effectiveness of the parent version of the scale.

https://en.wikipedia.org/wiki/Young_Mania_Rating_Scale"
619,24256,Multi-class n-back task,,,trm_558c324478d22,"An n-back task including faces, scenes, and chinese characters as stimuli"
620,24257,Stop signal task with dot motion discrimination,,,trm_558c3350c6a9f,A stop signal task in which the primary task is a dot motion discrimination task
621,24258,multi-object localizer task,,,trm_558c33e7714ba,"A task involving presentation of multiple classes of visual objects, meant to localize category-specific regions of visual cortex.  The subject monitors for a target (red dot) and responds when target appears."
622,24259,Sentence/nonword language localizer,,,trm_558c35979a284,"A task in which strings of stimuli (either sentences or strings of nonwords) are presented, followed by a probe on which the subject responds whether the probe item was present in the string of stimuli."
623,24260,spatial working memory localizer task,,,trm_558c36935a0e9,"A task in which targets are presented on a spatial grid,  followed by a probe in which the subject must choose between two spatial layouts, one of which matches the locations presented in the initial set."
624,24261,retinotopic mapping task,,,trm_558c4d3105abf,"The subject is presented with stimuli including rotating wedges and expanding/contracting rings, while maintaining fixation and performing a target detection task for an eccentric target."
625,24262,Hamilton Psychiatric Rating Scale for Depression,,,trm_559e2af1cc0ce,"The Hamilton Psychiatric Rating Scale for Depression is a multiple item questionnaire used to provide an indication of depression, and as a guide to evaluate recovery. It was originally published in 1960 by Max Hamilton and revised it in 1966, 1967, 1969, and 1980. The questionnaire is designed for adults and is used to rate the severity of their depression by probing mood, feelings of guilt, suicide ideation, insomnia, agitation or retardation, anxiety, weight loss, and somatic symptoms.

https://en.wikipedia.org/wiki/Hamilton_Rating_Scale_for_Depression"
626,24263,Scale for the Assessment of Negative Symptoms,SANS,,trm_55a6a36d9c3f9,"The Scale for the Assessment of Negative Symptoms (SANS) is a rating scale to measure negative symptoms in schizophrenia. The scale was developed by Nancy Andreasen and was first published in 1984. SANS is split into 5 domains, and within each domain separate symptoms are rated from 0 (absent) to 5 (severe). The scale is closely linked to the Scale for the Assessment of Positive Symptoms (SAPS) which was published a few years later.

From https://en.wikipedia.org/wiki/Scale_for_the_Assessment_of_Negative_Symptoms"
627,24264,Brief Psychiatric Rating Scale,BPRS,,trm_55a6a52537c2b,"The Brief Psychiatric Rating Scale (BPRS) is rating scale which a clinician or researcher may use to measure psychiatric symptoms such as depression, anxiety, hallucinations and unusual behaviour.[1] Each symptom is rated 1-7 and depending on the version between a total of 18-24 symptoms are scored. The scale is the one of the oldest, widely used scales to measure psychotic symptoms and was first published in 1962.

https://en.wikipedia.org/wiki/Brief_Psychiatric_Rating_Scale"
628,24265,Adult ADHD Self-Report Scale,ASRS,,trm_55a6a79b55c8b,"The Adult ADHD Self-Report Scale (ASRS) Symptom Checklist is a self-reported questionnaire used to assist in the diagnosis of adult ADHD.

https://en.wikipedia.org/wiki/Adult_ADHD_Self-Report_Scale"
629,24266,Hopkins Symptom Checklist,"HOPKINS, HSCL",,trm_55a6a860a7088,"The Hopkins Symptoms Checklist (HSCL) is a well-known and widely used screening instrument whose history dates from the 1950s. It was originally designed by Parloff, Kelman, and Frank at Johns Hopkins University. The HSCL-25 is a symptom inventory which measures symptoms of anxiety and depression.

http://hprt-cambridge.org/screening/hopkins-symptom-checklist/"
630,24267,Barratt Impulsiveness Scale,BIS,,trm_55a6a8e81b7f4,"The Barratt Impulsiveness Scale (BIS) is a widely used measure of impulsiveness. It includes 30 items that are scored to yield six first-order factors (attention, motor, self-control, cognitive complexity, perseverance, and cognitive instability impulsiveness) and three second-order factors (attentional, motor, and non-planning impulsiveness).

https://en.wikipedia.org/wiki/Barratt_Impulsiveness_Scale"
631,24268,Dickman Impulsivity Inventory,DICK,,trm_55a6a95f66508,"The Dickman Inventory classifies impulsivity into functional and dysfunctional categories. Dysfunctional impulsivity is a type of impulsivity that is associated with a tendency to make quick decisions when this type of decision-making is non-optimal. This differs from functional impulsivity which is a tendency to make quick decisions where this is optimal. As dysfunctional impulsivity is often associated with a failure to consider the consequences of oneâs behavior, it can often lead to life difficulties.

https://en.wikipedia.org/wiki/Dysfunctional_impulsivity"
632,24269,Multidimensional Personality Questionnaire,MPQ,,trm_55a6aa62c54f8,"The Multidimensional Personality Questionnaire (MPQ) is a personality test meant to measure normal personality developed by Auke Tellegen in 1982. It is currently sold by the University of Minnesota Press.

https://en.wikipedia.org/wiki/Multidimensional_Personality_Questionnaire"
633,24270,Eysenck Personality Questionnaire,"EPQ, EPI",,trm_55a6ae8f44ac3,"In psychology, Eysenck Personality Questionnaire (EPQ) is a questionnaire to assess the personality traits of a person, with the result sometimes referred to as the Eysenck&#39;s personality Inventory or (EPI).

https://en.wikipedia.org/wiki/Eysenck_Personality_Questionnaire

Eysenck Personality Questionnaire"
634,24271,Minnesota Multiphasic Personality Inventory,MMPI,,trm_55a6c80b2c1d6,"The Minnesota Multiphasic Personality Inventory (MMPI) is the most widely used and researched standardized psychometric test of adult personality and psychopathology. Psychologists and other mental health professionals use various versions of the MMPI to develop treatment plans; assist with differential diagnosis; help answer legal questions (forensic psychology); screen job candidates during the personnel selection process; or as part of a therapeutic assessment procedure.

https://en.wikipedia.org/wiki/Minnesota_Multiphasic_Personality_Inventory"
635,24272,Hypomanic Personality Scale,HPS,,trm_55a6c92db12b0,"The Hypomanic Personality Scale (HPS) was designed to measure a predispositional personality style to bipolar disorder.

http://www.ncbi.nlm.nih.gov/pubmed/25156658"
636,24273,Chapman Magical Ideation Scale,,,trm_57c0c570473d3,"assesses erroneous beliefs that are based in magical thinking (e.g., âI have occasionally had the silly feeling that a TV or radio broadcaster knew I was listening to him.â). (from http://www.columbia.edu/cu/ssw/projects/pmap/docs/chmielewski_chapman.pdf)"
637,24274,Temperament and Character Inventory,TCI,,trm_55a6cb4f951ea,"The Temperament and Character Inventory (TCI) is an inventory for personality traits devised by Cloninger et al. It is closely related to and an outgrowth of the Tridimensional Personality Questionnaire (TPQ), and it has also been related to the dimensions of personality in Zuckerman&#39;s alternative five and Eysenck&#39;s models and those of the Five Factor Model.

https://en.wikipedia.org/wiki/Temperament_and_Character_Inventory"
638,24275,Scale for the Assessment of Positive Symptoms,SAPS,,trm_55a6cffbcb5f7,"The Scale for the Assessment of Positive Symptoms (SAPS) is a rating scale to measure positive symptoms in schizophrenia. The scale was developed by Nancy Andreasen and was first published in 1984. SAPS is split into 4 domains, and within each domain separate symptoms are rated from 0 (absent) to 5 (severe). The scale is closely linked to the Scale for the Assessment of Negative Symptoms (SANS) which was published a few years earlier.

https://en.wikipedia.org/wiki/Scale_for_the_Assessment_of_Positive_Symptoms"
639,24276,Bickel Titrator,,,trm_5696a599bfcb6,"A task that adjusts delay across a series of delay discounting trials, while holding the later amounts constant. This determines the Effective Delay 50(ED50), a delay period that results in the smaller immediate reward having the same value as a larger later reward."
640,24277,Single item food choice task,,,trm_55c686e0824e8,"A task in which subjects decide for several (snack) foods, sequentially, whether they would like to eat them. In order to make the choices realistic, participants are instructed that one of the trials counts for real and that they actually receive a portion of the snack chosen in that trial at the end of the study session.

In every trial, they view one of the study stimuli (3000 ms, choice period) and subsequently indicate with a button press (1500 ms, button press period) whether they want to eat a portion of the snack or not. During the button press period the words âyesâ and ânoâ are shown left/right (randomized) on the screen. After indicating their choice, a yellow box appears around the yes or no. Participants are instructed to make their choice already during the period that the image was shown. To ensure that choices are made in direct response to the food pictures, the button press period was so short that it only allows them to locate whether they have to push the left or right button. The choice trials are interspersed with a random interval (between 2000 and 5000 ms). At the beginning, halfway (after 50 trials) and at the end an additional baseline period of 30 s is included in the task (fixation cross). 

The visual stimuli consist of 100 pictures of regularly available snack foods on plates with a grey background: 50 high energy (HE) foods (energy content in kcal/100gram: M = 419, SD = 103) and 50 low energy (LE) foods (M = 56, SD = 37). Examples of HE snacks were crisps, cookies, cakes and candies. Examples of LE snacks were grapes, apples, bananas and mixed snack salads. The standardized image set can be downloaded from: http://nutritionalneuroscience.isi.uu.nl/index.php/32
"
641,24278,Two item food choice task,,,trm_55c691909c580,"In this task, subjects decide for a series of binary food choice options which of the two they would like to eat. In populations with weight-concerned and dieting subjects this task is employed to investigate aspects of food-related self-control. It has also been employed in general population and non-dieters (e.g., Charbonnier et al., 2015) in a slightly adapted forms. Here the implementation of Van der Laan (2014) is described. 

In the food choice task, participants make a total of 100 choices. In every trial, a high energy (HE) (energy content in kcal/100 gram: M = 419, SD = 103) and a low energy (LE) (M = 56, SD = 37) snack are shown side by side. Participants have 3000 ms to indicate which of the two products they would most like to eat a portion of by pushing the left or right but ton of a button box. After indicating their choice, a yellow box appears around the chosen product for 500 ms. The trials are interspersed with a random interval between 2000 and 5000 ms.

To investigate response conflict during food choice participants  are required to choose between pairs of HE and LE snacks matched such (on the basis of their own tastiness ratings given in the first session) that either a self-control dilemma was posed or not. In half of the trials, LE snacks are combined with HE snacks rated two or three points higher on tastiness (Self-Control required(SC)trials), posing a self-control dilemma concerning the trade-off between immediate eating enjoyment (choosing the appealing HE snack) and weight-watching intentions (choosing the less appealing LE snack). In the other half of the trials, the LE and HE snacks are matched on tastiness (equal or Â±1 point in tastiness rating; No Self-Control required (NSC) trials), such that no trade-off between eating enjoyment and weight watching intentions is needed to choose the long-term superior LE snack.

The visual stimuli consist of 100 pictures of regularly available snack foods on plates with a grey background: 50 high energy (HE) foods (energy content in kcal/100gram: M = 419, SD = 103) and 50 low energy (LE) foods (M = 56, SD = 37). Examples of HE snacks were crisps, cookies, cakes and candies. Examples of LE snacks were grapes, apples, bananas and mixed snack salads. The standardized image set can be downloaded from: http://nutritionalneuroscience.isi.uu.nl/index.php/32
"
642,24279,task switching (3x2),,,trm_566745bbf272a,"Subjects are presented with a task cue followed by a colored number (1-9 excluding 5 in orange or blue). The task cue indicates whether to respond to the colored number based on parity (odd-even), magnitude (higher-lower than 5) or color (orange-blue).  There are three different tasks, and each task has two task cues that evoke the task action.  For example, the task cue could be either parity or odd-even.  Both of these task cues indicate that the subject should judge the subsequent colored number based on whether it is an odd or even number.  "
643,24280,Inter-dimensional/Extra-dimensional Shift Task,"IDED, IDED+reversal",,trm_5667476fc14dd,"A combination of the intradimensional task and extradimensional task. Subjects are presented with two compound stimuli, each composed of a &#39;line stimulus&#34; and a &#34;shape stimulus&#34;. Thus the stimuli are multi-dimensional, in that they are composed of two separable features (line and shape).  There are 8 different âlinesâ, and 8 different âshapesâ.  Subjects are told to choose between the two stimuli, and receive feedback on their choices.  The correct choice depends upon the current target, where the target can take on any one of the 8 âlinesâ or 8 âshapesâ.  The current target shifts after several trials.  This allows for an inter-dimensional shift, where the subject learns the new correct target within the same dimension (old target: âline 1â, new target âline 2â) or for an extra-dimensional shift, where the subject learns the new target outside of the old dimension (old target: âline 1â new target: âshape 2â)."
644,24281,Dimensions task,,,trm_566747c3d757f,"Subjects are presented with three three-dimensional (e.g., color, texture, shape) stimuli. Each dimension has three exemplars so all exemplars are on the screen at any time. One dimension (e.g., color) determines reward, and one exemplar in this dimension (e.g. &#34;red&#34;) has a higher probability of reward than the others (75% vs. 25%). If rewarded, the subject earns 1 point (the subject is instructed to maximize points). After 15-25 trials the relevant dimension and higher probability feature is switched. This switch is either signaled to the participant (in most versions so far) or not (in one paper)."
645,24282,Probabilistic Selection Task,,,trm_5667483dcc371,"The probabilistic selection task assesses whether participants learn better from positive or negative reinforcement.  The subject is instructed to choose between abstract stimuli via key press.  The task is composed of two phases.  During the first phase, subjects learn to associate 6 abstract visual stimuli with different reward probabilities (e.g., stim 1= 80%, stim 2 = 70%, stim 3= 60%, stim 4= 40%, stim 5 = 30%, stim 6= 20%).  In phase 1, the various stimuli are always presented in pairs, where the sum of the two reward probabilities associated with each stimuli equal 100%.  For example, stim 1 will always be paired with stim 6 (80%+20%=100%).  Subjects eventually learn that for each pair, choosing one stimuli over the other results in more reward (80%>20%).  The subject is tested on this association in phase two.  During phase two, the subject must decide between novel combinations of stimuli. Each stimuli is presented with the remaining four stimuli that it was not paired with in phase 1.  For example, stim1 (80%) can be paired with either stim2(70%), stim3(60%), stim4(40%), or stim5(30%), but not with itself or with the stimuli it was associated with during phase 1, stim6 (20%). Subjects are instructed to win as many points as possible.  There is no feedback given during the second phase."
646,24283,Angling Risk Task,ART,,trm_5667488d52ccc,"In this task subjects &#34;fish&#34; in rounds trying to accumulate as much money as possible. If they catch a red fish, they earn .05 cents. However, if they catch a blue fish they lose all the money earned on that round. They are able to stop any round at any time to collect that round&#39;s earnings into their &#34;tournament bank&#34;. There is one blue fish and many red fish. The subjects complete 4 tournaments of 30 rounds each. The tournaments differ in their weather condition: Sunny (subjects can see/know how many red/blue fish are in the pond) and cloudy (subjects cannot see the fish) and release law: catch N Keep (probability of catching a red fish goes down as they are taken out of the pond) and catch N Release (probability stays constant). "
647,24284,Delay Discounting Titration,,,trm_566748c929afc,"Subjects must choose between sooner but smaller rewards versus larger but later rewards.  This task differs from the preceding Kirby Delay Discounting Task in two ways, 1) the smaller reward will not always be immediate and 2) the reward amounts will be chosen randomly from a uniform distribution of a given interval.  This allows for the estimation of a subjectsâ discount rate and for the comparison of different model fits of discounting behavior."
648,24285,Columbia Card Task,CCT,,trm_5667492c555b7,"This task is composed of two conditions: hot and cold, with 27 rounds in each condition. In each round subjects are presented with 32 cards; some are gain cards, some are loss cards. Subjects are told how many points a gain card is worth, how many points a loss card costs, and how many loss cards there are in a round. Each round ends when a loss card is turned. In the cold version subjects choose how many cards they want to turn but don&#39;t see the result for the round until the end. In the hot version subjects click and turn each card themselves and sees their earning for that round.  In both conditions, subjects see their final score at the end of 27 rounds. "
649,24286,Sternberg Recent Probes,,,trm_56674987c8f0c,"Subjects will be asked to remember a training set of 6 stimuli.  After a delay interval, subjects are probed with a single stimulus. Via key press, subjects will be instructed to give one response if the probe was part of the training set for that trial and a different response if the probe was not part of the training set for that trial.   "
650,24287,Sternberg Directed Forgetting,,,trm_56674c7c2fa4f,"Subjects will be asked to remember 6 letters presented in a 2x3 matrix. Each trial begins with a central fixation point  followed by the training set of 6 letters to remember, followed by a retention interval.  After the retention interval, subjects are presented with a cue, either TOP or BOT, which instructs the participant to forget the 3 letters presented in the cued location (forget set).  The remaining 3 letters consist of the memory set. "
651,24288,Dietary Decisions Task,,,trm_56674d6aa9faf,"Subjects rate 50 items on a five point scale separately for health and for tastiness. A reference item for health and tastiness, rated neutrally previously on both scales, is chosen for each subject. In stage 3 they are first presented with this reference item and told to choose between the other food items and the reference item. Participants are grouped as self-controllers or non-self-controllers depending on whether they choose the items in stage 3 based upon health or taste, respectively. "
652,24289,Adaptation of marshmellow test,,,trm_56674e49d15e9,"Subjects are told that they have 10 minutes to gain as much money as possible by selling tokens and to adopt any strategy that they prefer.  Each trial begins with a circular token (green or purple) at the center of the screen.  After a random delay, the token turns blue and its value changes from 0 cents to 30 cents.  A white progress bar marks the amount of time the current token had been on the screen, with a maximum length corresponding to 100seconds.  Participants could sell the token at anytime by pressing a key.  Subjects were explicitly instructed that the green and purple tokens might differ in their timing, and to learn the nature of the differences from direct experience.  "
653,24290,Holt and Laury Risk Titrator,,,trm_56674f71483b0,Subjects are presented with a series of paired lottery choices. For example subjects choose between option A that is a lottery that wins $2 with probability 0.1 and $1.6 with probability 0.9 (safe bet) and option B that is a lottery that wins $3.85 with probability 0.1 and $0.1 with probability 0.9 (risky bet). The paired lottery choices are structured so that the crossover point to the high-risk lottery can be used to infer the degree of risk aversion. 
654,24291,Cognitive Reflection Test,CRT,,trm_56675359b663a,"Subjects are presented with three questions.  These questions at first glance are relatively easy and intuitive. However in order to solve the problem correctly, subjects must correctly inhibit the intuitive/impulsive answer."
655,24292,roving somatosensory oddball task,RSOT,,trm_566db10532583,"A task in which stimuli are presented in a continuous stream and participants must detect the presence of an oddball stimulus. The oddball is a stimulus that occurs infrequently relative to all other stimuli, and has distinct characteristics. For this particular implementation, the trains of stimuli are electrical pulses that between high and low intensity after a variable number of repetitions.  For full details see:

http://www.sciencedirect.com/science/article/pii/S1053811915010526"
656,24293,letter memory,,,trm_5696a9cfe45b1,"A 45-item forced-choice recognition task that uses consonant letters as stimuli and manipulates face difficulty level along 2 dimensions: number of letters to be remembered and number of choices amongst which the target stimulus must be identified.
"
657,24294,DOSPERT ,,,trm_5696abecf2569,"A psychometric scale that assesses risk taking in five content domains: financial decisions (separately for investing versus gambling), health/safety, recreational, ethical, and social decisions. Respondents rate the likelihood that they would engage in domain-specific risky activities (Part I). An optional Part II assesses respondentsâ perceptions of the magnitude of the risks and expected benefits of the activities judged in Part I."
658,24295,Volatile Bandit,,,trm_5696b180169bd,"A decision maker chooses between two alternatives, both with a fixed unknown rate of reward.  The subject is instructed to try to gain as much money as possible across all trials. "
659,24296,Plus-minus,,,trm_5696b316c220a,A task where subjects are told to add by a number and are subsequently instructed to subtract by that number.
660,24297,multi-source interference task,,,trm_5696b61ff253e,Subjects are presented with a 3 digit number and are asked to respond which of the digits differ from the other two.
661,24298,hierarchical rule task,,,trm_5696bb7166121,subjects must complete a  battery of four response-selection tasks that were designed to test progressively higher degrees of hierarchically ordered control
662,24299,Tower of London Imagine,,,trm_5696bcf1b5c64,"participants must mentally rearrange a set of three colored balls arranged on pegs, in the fewest possible moves, to match a specified configuration."
663,24300,Multiplication task,,,trm_5696c2c063222,"On every trial, subjects are presented with two numbers to multiply.  They can mentally figure out the answer or use pen and paper, but the method must stay constant."
664,24301,Shift Task,,,trm_5696c3fa0061a,"Subjects are presented with three objects that differ along three dimensions (color, shape, texture).  At any trial, the relevant dimension gives a higher probability of reward than the other two.  This dimension may shift from trial to trial."
665,24302,WRAT-4 Math Computation,,,trm_5696d061adfb5,Math Computation component of the Wide Range Achievement Test 4
666,24303,WRAT-4 Word Reading,,,trm_5696d0a4902df,Word reading component of the Wide Range Achievement Test 4
667,24304,Penn Vocabulary Test,,,trm_5696e10fcd36a,Vocabulary component of the Penn WebCNP Battery
668,24305,willingness to wait task,,,trm_569989ef8cff4,"A task that asks participants to repeatedly decided how long to keep waiting for future monetary rewards (See Fig. 1a in paper link below). On each trial, the participant views a token that has no initial value but matures to a value of $0.30 after a random delay, and the participant can sell the token at any time to start a new trial and (possibly) maximize earnings. 

http://www.nature.com/neuro/journal/v18/n5/full/nn.3994.html"
669,24306,gm Paradigm,,,trm_569d6eef27433,A task that crosses reward-valence associations with a stop-signal task
670,24307,Penn Fractal N-Back,"sFNBx2, FNB2",,trm_569fc84bd541d,"A measure of attention and working memory. In this task, participants are asked to pay attention to fractal designs displayed on the computer screen, one at a time, and to press the spacebar according to one rule: the 2-back. During the 2-back, the participant must press the spacebar whenever the design on the screen is the same as the one displayed before the previous one (i.e. in the series design A, design B, design A, the participant should press the spacebar on or immediately after the second design A . In all trials, the participant has 2500 ms to press the spacebar. The participant practice the 2-Back rule, in which he/she is allowed to make mistakes and then, when he/she completes all practices successfully, the task will begin."
671,24308,Short Penn Continuous Performance Test-Number and Letter Version,"sPCPTNL, Short Penn CPT, Short PCPT-nl, Short NumLet-CPT",,trm_56a2b7c08a279,"A measure of visual attention and vigilance based on the Penn CPT [1]. In this task, a series of red vertical and horizontal lines flash in a digital numeric frame (resembling a digital clock . The task is divided into two types of blocks: one in which the participant must press the spacebar whenever these lines form a complete number, and one in which the participant must press the spacebar whenever these lines form a complete letter. Each block lasts 1.5m. Each stimulus flashes for 300 milliseconds followed by a blank page displayed for 700 milliseconds, giving the participant 1 sec to respond to each trial. The participant practices both types of trials before the task begins.
"
672,24309,Penn Matrix Reasoning Test,"PMAT24-A, PMAT",,trm_56a2a5f8315c5,"A measure of abstraction and mental flexibility. It is a multiple choice task in which the participant must conceptualize spatial, design and numerical relations that range in difficulty from very easy to increasingly complex [2]. During the PMAT, the participant must click with the mouse on the square he/she thinks best fits in the missing square of the pattern. There are three types of patterns made up of 2x2, 3x3 and 1x5 arrangements of squares. Each item has five response choices. Each PMAT form has 24 items and 3 bonus items. There are two forms, PMAT24-A and PMAT24-B. The test is arranged in order of increasing difficulty of items and is discontinued after the participant chooses an incorrect response for any five items. The bonus items are selected based on the participantâs performance. There are two forms, PMAT24-A and PMAT24-B. The test is arranged in order of increasing difficulty of items and is discontinued after the participant chooses an incorrect response for any five items.
"
673,24310,Penn Facial Memory Test Delayed Memory,"CPFd, Penn Face Memory Test - Delayed, PFMT, CPFd, CPFdelay, RCPFd",,trm_56a2a622cdfbd,"A measure of delayed face memory. In the first part of this test, participants were shown 20 faces that they were asked to identify for immediate recall (CPF . Now, during the delayed recall (CPFd , participants are shown a series, one at a time, of 40 faces: the 20 study stimuli/faces they were asked to memorize and 20 novel faces, all of which are different from the 20 distracters shown during the CPF. The participantsâ task is to decide whether they have seen each face before by clicking one of four buttons, presented in a 4-point scale: âdefinitely yesâ, âprobably yesâ, âprobably noâ and âdefinitely no,â using the mouse. There is one alternate form of the CPFd: the CPFd-b.
"
674,24311,Adult's Penn Word Memory Test Delayed Memory,"CPWd, CPWdelay",,trm_56a2a665baeb1,"A measure of delayed word memory. In the first part of this test, participants are shown 20 words that they were asked to identify for immediate recall (CPW . Now, during the delayed recall, participants are shown a series, one at a time, of 40 words: the 20 study stimuli they were asked to memorize and 20 novel stimuli, completely different from the 20 distracters showed on the CPW. The participantsâ task is to decide whether they have seen the word before by clicking one of four buttons, presented in a 4-point scale: âdefinitely yesâ, âprobably yesâ, âprobably noâ and âdefinitely no,â using the mouse. There is one alternate form of the CPWd: the CPWd-b.
"
675,24312,Penn Visual Object Learning Test,"Short VOLT, VOLT, sVOLT",,trm_56a2a6ad6edee,"A measure of visual object learning and memory. It was designed as a spatial analog of the California Verbal Learning Test. The sVOLT includes only the first set of trials of a series of 7 sets from the full version (VOLT  [1]. In the first part of this test, participants are shown 10 threedimensional Euclidean shapes that they will be asked to identify for both immediate and delayed recalls (delayed recall = sVOLTd . During the immediate recall (sVOLT , participants are shown a series, one at a time, of 20 three-dimensional Euclidean shapes - the 10 shapes they were asked to memorize mixed with 10 novel shapes. The participantâs task is to decide whether he/she has seen the shape before by clicking with the mouse on one of four buttons: âDEFINITELY YESâ, âPROBABLY YESâ, &#34;PROBABLY NO&#34; and &#34;DEFINITELY NO&#34;. (NOTE: The original sVOLT had only two response choices: âYES I have seen the shapeâ and âNO I have not seen the shape.â . Participants have 20 seconds to select a response before the test moves on to the next trial. There are two forms of the sVOLT: the sVOLT-A and sVOLT-B.
"
676,24313,Penn Emotion Recognition Task,"ER40, Children&#39;s ER40)",,trm_56a2a6ce24586,"A measure of emotion recognition. Participants are shown a series of 40 faces, one at a time, and asked to determine what emotion the face is showing for each trial. There are 5 answer choices: Happy, Sad, Angry, Scared and No Feeling. Participants respond to each trial by clicking word describing the emotion each faces expresses using the mouse. There are 4 female faces for each emotion (4 x 5 = 20  and 4 male faces for each emotion (4 x 5 = 20 . The children&#39;s version (k-ER40  uses the same stimuli as the adult version, but some of the emotion prompts are simplified: Anger => Angry, Fear=>Scared, No Emotion=>No Feeling. There are two forms of the childrenâs version: the k-er40-a and k-er40-b.
"
677,24314,Measured Emotion Differentiation Test,"MEDF36, Measured EMODIFF, Morphed EMODIFF",,trm_56a2a74ab3ef6,"Measures the ability to detect emotion intensity. The subject is presented with pairs of faces. The MEDF presents a pair of faces and asks the participant to click the button labeled âThis Faceâ below the face that is showing more emotion (anger, fear, happiness, sadness , or the central button labeled âEqualâ if both faces are showing equal emotion. The stimuli are created using software to morph faces into differing intensities of emotion. For example, a 50  morph will be a 50  morph between a neutral face and the same identity expressing the target emotion. There are 36 trials in total, divided into happy, sad, angry, and fearful faces. Of the 36 trials, 4 show no emotional difference. The remaining 32 trials have emotion differentials in increments of 10  ranging from 10  - 60 , distributed more heavily toward 30  and 40  items. Trials are presented in random order, and the test is a forced-choice task with no time limit per trial. After the subject answers one trial, the test automatically moves to the next trial. Response time is recorded for each trial.
"
