,node_id,name,alias,concept_class,prop_id,definition_text
749,25807,visual recognition,,,trm_557b4b7176394,assigning a visually detected stimulus into a category (not necessarily task defined)
750,25808,visual place recognition,,ctp_C5,trm_557b4b7e68727,"assigning a detected visual place or scene into a category, not necessarily task defined"
751,25809,visual tool recognition,,,trm_557b4b8cd05ca,"assigning a detected visual tool into a category, not necessarily task defined"
752,25810,visual word recognition,,ctp_C6,trm_557b4b9ccdc4a,the ability to read (and understand) written words
753,25811,word maintenance,,ctp_C5,trm_557b4bb7cf05b,The process of keeping word information in active and immediately accessible state.
754,25812,intertemporal choice,,,trm_558c73324a6ca,"the study of how people make choices about what and how much to do at various points in time, when choices at one time influence the possibilities available at other points in time.

https://en.wikipedia.org/?title=Intertemporal_choice"
755,25813,subjective value judgment,,ctp_C3,trm_558c736199abd,"the process of comparing, at an idiosyncratic level, the relatively desirability of two or more options or the internal idiosyncratic value represented internally for such a judgement "
756,25814,phonological comparison,,,trm_558c73b3663a6,write definition here
757,25815,visual pseudoword recognition,,ctp_C6,trm_558c73f3c8c6f,the reading of written letter strings that follow the phonotactic rules of the written language
758,25816,phonological assembly,,,trm_558c74156b7ee,WRITE DEFINITION HERE
759,25817,visual letter recognition,,,trm_558c7439832d9,assigning a visually detected letter stimulus into a category (not necessarily task defined)
760,25818,overt naming,,,trm_558c74b165bb1,write definition here
761,25819,arithmetic processing,,,trm_558c7ae1eaf86,numerical calculations or derivation of numbers in response to an input with discrete or continuous salience.
762,25820,auditory sentence recognition,,,trm_558c7b14c076e,assigning an detected sound stimulus in the form of a sentence into a category (not necessarily task defined)
763,25821,right hand response execution,,,trm_558c7b337080f,Performance of an action with the right hand in accordance with task demands.
764,25822,visual sentence recognition,,,trm_558c7b5228ed4,assigning a visually detected sentence stimulus into a category (not necessarily task defined)
765,25823,left hand response execution,,,trm_558c7b707f606,Performance of an action with the left hand in accordance with task demands.
766,25824,facial happiness recognition,,,trm_5595bd2b92003,The process of assigning the emotion of happiness  to a stimulus.
767,25825,facial age recognition,,,trm_5595bd6c61d78,The process of assigning an age  to a stimulus based on evaluation of a face.
768,25826,facial attractiveness recognition,,,trm_5595bd89d77c6,The process of evaluating the physical aesthetic of a face.
769,25827,facial trustworthiness recognition,,,trm_5595bda0c5dc3,The process of evaluating the degree of trust based on the features or holistic representation of a face.
770,25828,facial recognition,,,trm_5595bde6b2e95,identifying the existence of a face
771,25829,social inference,,ctp_C3,trm_5595be14a57c5,write definition here
772,25830,visual object maintenance,,,trm_559f0986182cc,The process of keeping object information in active and immediately accessible state.
773,25831,subjective food value,"self-reported food pleasantness, self-reported food liking",ctp_C3,trm_559f09a5cdca9,"Subjective food value is used as term to indicate a food&#39;s worth, based on an individuals&#39; current desires and needs (e.g., hunger). Subjective food value assessment is an intermediate  step during food decision making. "
774,25832,response bias,,,trm_559f0a129c136,"A behavioral phenomena for which a participant in an experiment is biased to respond in a particular way.

** Concepts in the Cognitive Atlas that are more behavioral in nature should be tagged as &#34;behavioral phenomena&#34;"
775,25833,monetary reward prediction error,,ctp_C3,trm_559f0a5b4cd36,the difference between expected and received monetary reward
776,25834,tone recognition,,,trm_55b6b8b8e7870,assigning a detected tone stimulus into a category (not necessarily task defined)
777,25835,auditory arithmetic processing,,,trm_55b6b8e291dba,numerical calculations or derivation of numbers in response to an auditory input with discrete or continuous salience.
778,25836,right finger response execution,,,trm_55b6b910b4b23,Performance of an action using the right finger in accordance with task demands.
779,25837,left finger response execution,,,trm_55b6b92c1fd76,Performance of an action using the left finger in accordance with task demands.
780,25838,right toe response execution,,,trm_55b6b952c1b4c,Performance of an action using the right toe in accordance with task demands.
781,25839,left toe response execution,,,trm_55b6b96e77df6,Performance of an action using the left toe in accordance with task demands.
782,25840,tongue response execution,,,trm_55b6b98b88f45,Performance of an action using the tongue in accordance with task demands.
783,25841,working memory updating,,ctp_C5,trm_55b6b9a666604,WRITE DEFINITION HERE
784,25842,working memory maintenance,,ctp_C4,trm_55b6b9d7c9435,the active retention of information in a short-term memory store
785,25843,high energy density food recognition,,,trm_55c298bbe56d5,"When a (familiar) food is encountered, an estimation of energy content and expected satiation is made based on an individual&#39;s earlier experiences and nutritional knowledge. "
786,25844,story comprehension,,,trm_55c6f58e77fbe,WRITE DEFINITION HERE
787,25845,face maintenance,,,trm_55c6f87595b39,WRITE DEFINITION HERE
788,25846,Surface dyslexia,,,trm_55e1b27f5655e,"surface dyslexia is a reading impairment, which can be acquired or developmental. It results from a deficit in the lexical route for word reading. As a result, the reader needs to rely on the sublexical for reading, reading by converting each letter or group of letters (grapheme) to a sound (phoneme). Surface dyslexia is characterised by slow reading (because reading via grapheme-to-phoneme conversion is slower than reading via the lexical route); it is also characterised by incorrect reading aloud of irregular words (such as talk, sure, none, and comb). "
789,25847,detection,,ctp_C1,trm_55ce70b20186b,to determine the presence of a stimulus
790,25848,risk aversion,,,trm_55ce71c47f37b,"when exposed to uncertainty, behavior that attempts to reduce that uncertainty. 

BEHAVIORAL PHENOMENA"
791,25849,confidence judgment,,ctp_C3,trm_55ef153d47bc0,Assessing the confidence or certainty of a decision
792,25850,visual string recognition,,ctp_C6,trm_55ef1fd2bc418,the ability to read (and understand) written strings of letters that do not follow the phonotactic rules of the language (which distinguishes it from visual word/pseudoword recognition)
793,25851,auditory tone perception,"sound perception, tone perception",ctp_C1,trm_55ef273a77a86,the registration of an auditory tone
794,25852,vocal response execution,,,trm_55ef3ba010121,"performance of an action in accordance with task demands, enacting a vocal behavior "
795,25853,auditory recognition,,,trm_55ef687f48a9d,assigning a detected sound stimulus into a category (not necessarily task defined)
796,25854,numerical comparison,,ctp_C3,trm_5678a999f1c19,Mental comparison of numerical quantities
797,25855,decision uncertainty,,,trm_56798223b43b8,None
798,25856,decision under uncertainty,decision under ambiguity,ctp_C3,trm_567982752ff4a,A decision in which the likelihood of possible outcomes is unknown or uncertain.
799,25857,context representation,,ctp_C3,trm_56798c5f25b0c,The representation of features other than the primary stimulus that are relevant to a decision
800,25858,emotional enhancement,,,trm_5679b0e9d8c20,"A process to increase or enhance the impact of an emotion on ones current conscious state or behavior.
"
801,25859,Motor Praxis,"Mpraxis, Mouse Practice",,trm_56a2a4dbdf127,"A measure of sensorimotor ability. Also, it was designed to familiarize the participant with the computer mouse used during most of the WebCNP tasks. During the MPraxis, the participant needs to move the computer mouse cursor over an ever-shrinking green box and click on it once each time it appears on a different location on the test-page. If participants canât complete the MPraxis, it is likely they wonât be able to complete any other WebCNP task."
802,25860,processing speed,"speed, mental speed, cognitive speed",,trm_58575b0d3c548,The general speed with which mental computations are performed. 
803,25861,sound perception,,,trm_586fd9dcd78e5,Perception of (any kind of) sound.
804,25862,voice perception,,,trm_586fda1743344,Perception of a voice sound.
805,25863,social norm processing,,,trm_58c80b824c51b,"Thinking about and making judgments on social norms, which are widely shared beliefs on appropriate behavior in a social situation, i.e. in a situation where others are present.
Note that several other definitions of &#39;social norms&#39; exist, for example in the context of economic decision games."
806,25864,Chronesthesia,Mental time travel,,trm_59cd0184eb2bf,Chronesthesia is defined as a hypothetical ability that allows humans to be constantly aware of the past and the future.
807,25865,arousal (emotion),,ctp_C8,trm_59d184d09066b,The intensity of an emotion (as distinguished in the circumplex model from its valence)
808,25866,arousal (physical),,,trm_59d184d0980bf,Activation of physiological arousal systems involving the autonomic nervous system
809,25867,episodic future thinking,,,trm_5a2852438fa35,"The capacity to imagine or simulate experiences that might occur in one's personal future 

(from Benoit, R.G., Schacter, D.L., & Szpunar, K.K. (2017). Episodic Future Thinking: Mechanisms and Functions. Current opinion in behavioral sciences, 17, 41-50)"
810,25868,prospection,,,trm_5a285375c6a43,"the ability to represent what might happen in the future 

(from Szpunar, K.K., Spreng, R.N., & Schacter, D.L. (2014). A taxonomy of prospection: introducing an organizational framework for future-oriented cognition. Proceedings of the National Academy of Sciences of the United States of America, 111 52, 18414-21)"
811,25869,episodic simulation,,,trm_5a285423171d9," the construction of a detailed mental representation of a specific autobiographical future event

(from Szpunar, K.K., Spreng, R.N., & Schacter, D.L. (2014). A taxonomy of prospection: introducing an organizational framework for future-oriented cognition. Proceedings of the National Academy of Sciences of the United States of America, 111 52, 18414-21)"
812,25870,episodic prediction,,,trm_5a285482e89c2,"the estimation of the likelihood of, and/or oneâs reaction to a specific autobiographical future event

(from Szpunar, K.K., Spreng, R.N., & Schacter, D.L. (2014). A taxonomy of prospection: introducing an organizational framework for future-oriented cognition. Proceedings of the National Academy of Sciences of the United States of America, 111 52, 18414-21)"
813,25871,episodic intention,,,trm_5a28604b01314,"the mental act of setting a goal in relation to a specific autobiographical future event

(from Szpunar, K.K., Spreng, R.N., & Schacter, D.L. (2014). A taxonomy of prospection: introducing an organizational framework for future-oriented cognition. Proceedings of the National Academy of Sciences of the United States of America, 111 52, 18414-21)"
814,25872,episodic planning,,,trm_5a2860fa6b59e,"the identification and organization of steps needed to arrive at a specific autobiographical future event or outcome

(from Szpunar, K.K., Spreng, R.N., & Schacter, D.L. (2014). A taxonomy of prospection: introducing an organizational framework for future-oriented cognition. Proceedings of the National Academy of Sciences of the United States of America, 111 52, 18414-21)"
815,42606,meter,,,trm_P4qxFaMb6wiZ1,a regular pattern of strong and weak beats
816,44671,Naturalistic Biological Motion,,,trm_zECbJhkrvMYDQ,Viewing dynamic scenes of biological motion (i.e. a movie of hands tying knots or a hand hammering a nail)
817,44674,dynamic visual perception,,,trm_VeGoH5wNnyl4Q,"Passive viewing of dynamic scenes (i.e. videos of landscapes, nature, or any movie)"
818,44676,Naturalistic Scenes,,,trm_EibcrcPYJ86gd,"Passive viewing of naturalistic scenes (i.e. movies of landscapes and nature, cartoons, etc)"
819,44677,central fixation,,,trm_Ilz9RmdieE56K,Fixation on a central point
820,47686,Food cue reactivity,,,trm_BOD29Hs9qySTD,"Brain response to food cues minus the response to non-food cues (often visual, but could also be olfactory) or an appropriate control cue (e.g. a a small amount of a tasteless control solution)."
821,48693,Self evaluation,,,trm_jpDjcHLNr8Hko,participants evaluate how well several short trait descriptions fit the self.
822,49698,saccadic eye movement,,,trm_aFgzEYVgvyimF,"quick, simultaneous movement of both eyes between two or more phases of fixation in the same direction (from https://en.wikipedia.org/wiki/Saccade)"
823,49699,self-reference effect,,,trm_vK5imljyKMUAL,memory retrieval of encoded information in reference to the self
824,49702,motivational salience,,,trm_GfkAJLeHghfmp,attention that propels an individual's behavior
825,49703,incentive salience,,,trm_QehTtEcwPuRtK,attention that confers desire to a rewarding stimulus
826,49704,aversive salience,,,trm_om88i12KUeI1R,attention that confers avoidance behavior to an unpleasant stimulus
827,49705,numerosity,,,trm_Vn5ZVrIz7GedN,non-symbolic number sense of percepts
828,49706,numerical cognition,,,trm_LDtOOxfCrEImf,"set of cognitive processes pertaining to the assimilation, ascription and manipulation of numerical information"
829,49708,imagined pain,,,trm_LWGVPX20JubrD,"psychological-induced pain, i.e. pain in the absence of  unpleasant stimulus"
830,49709,imagined physical pain,,,trm_MIl7ueSc43aen,bodily pain caused by ideation of physical suffering
831,49710,imagined emotional pain,,,trm_AGb7jCLHtJ1sj,emotional pain caused by ideation of emotional distress
832,49711,temporal cognition,,,trm_NLuhZFq5jY7Cq,set of cognitive processes that enable experiencing the flow of time and processing the temporal characteristics of real world phenomena
833,49712,time perception,,,trm_KcaEi0Mc9grrz,"subjective experience, or sense, of time, which is measured by someone's own perception of the duration of the indefinite and unfolding of events."
834,49713,time orientation,,,trm_xMOwdL0Y58qYJ,"cognitive process that provides a framework for organizing events in temporal categories of past, present and future"
835,49714,cardinal-direction judgment,,,trm_M4nBW4V1iS71l,assessment of the cardinal direction of a percept with respect to a reference
836,49717,visual scene perception,,,trm_wrOXIUJWEWEYf,"Perceiving visual input — typically of a real-world scene — that contains multiple elements in a spatial layout (e.g., may have multiple objects and object relations, with a foreground and a background)."
837,49719,response alternatives,,,trm_OMciWXS7bNM11,The process of responding to a choice of stimuli that changes on every trial.
