,node_id,name,confidence_level,truth_value,prop_id,subject_def
1720,29090,color naming task is descended from Naming tests,100,positive,ass_55296713ce290,
1721,29091,covert naming task is descended from Naming tests,100,positive,ass_55296723c6a80,
1722,29092,object naming task is descended from Naming tests,100,positive,ass_55296734cb524,
1723,29093,picture naming task is descended from Naming tests,100,positive,ass_55296747ddd3a,
1724,29094,pseudoword naming task is descended from Naming tests,100,positive,ass_5529675900328,
1725,29095,letter naming task is descended from Naming tests,100,positive,ass_5529676fba3bb,
1726,29096,Graded Naming Test is descended from Naming tests,100,positive,ass_552967a833fae,
1727,29097,auditory perception is measured by the contrast of  in the Deviance Detection,100,positive,ass_5532cdfdc5137,
1728,29098,verbal memory is measured by the contrast of visual recall (shapes test) in the doors and people test,100,positive,ass_579616317b2db,
1729,29099,reward processing is a kind of feedback,100,positive,ass_5534117c14600,
1730,29100,detection is a part of  discrimination,70,positive,ass_565265c048782,
1731,29101,emotion regulation is a kind of  self-control,100,positive,ass_553411f15f485,
1732,29102,emotion regulation is a part of  emotional expression,100,positive,ass_5534120b4b075,
1733,29103,categorization is a kind of  decision making,70,positive,ass_5652685979dbe,
1734,29104,visual perception is measured by the contrast of  in the MÃ¼ller-Lyer illusion,100,positive,ass_55356250ae064,
1735,29105,visual perception is measured by the contrast of  in the Emotion Recognition Task,100,positive,ass_5536bac3a1b33,
1736,29106,selective control is measured by the contrast of successful stop minus go in the conditional stop signal task,100,positive,ass_55e2c5ea95894,
1737,29107,visual perception is measured by the contrast of  in the Motion processing,100,positive,ass_5536be737876d,
1738,29108,shape recognition is a kind of  object recognition,100,positive,ass_553967fca4c41,
1739,29109,semantic processing is measured by the contrast of  in the contextual semantic priming task,100,positive,ass_553e740c4e622,
1740,29110,cue approach task is descended from Becker-Degroot-Marschak (BDM) procedure,100,positive,ass_553e77e557e0e,
1741,29111,social bargaining fMRI task is descended from Ultimatum Game (UG),100,positive,ass_553e88a679889,
1742,29112,social judgment of faces task is descended from social judgment task,100,positive,ass_553eb45e43166,
1743,29113,spatial ability is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Spatial/Location Discrimination,100,positive,ass_553ebfc3be84f,
1744,29114,perceptual discrimination task is descended from spatial location/discrimination,100,positive,ass_553ebfc3ce7a4,
1745,29115,working memory fMRI task paradigm is descended from object working memory task,100,positive,ass_553ec3b4863b5,
1746,29116,Numerical Working Memory Task is descended from object working memory task,100,positive,ass_553ec40d5b565,
1747,29117,associative memory encoding task is descended from face working memory task,100,positive,ass_553ec64e7ee5b,
1748,29118,social influence for food preferences task is descended from Object Rating Task,100,positive,ass_553fbbf7bef9c,
1749,29119,complex trait judgment task is descended from social judgment task,100,positive,ass_553fd2fc819b1,
1750,29120,dot motion task is descended from ,100,positive,ass_553fc55bcd5af,
1751,29121,dot motion task is descended from motion discrimination task,100,positive,ass_553fc64e1a89d,
1752,29122,decision making is measured by the contrast of  in the consensus decision-making task,100,positive,ass_553fc873da3ab,
1753,29123,theory of mind is measured by the contrast of why minus how in the why/how task,100,positive,ass_55ef420fc47d1,
1754,29124,response inhibition is measured by the contrast of Stop Signal Reaction Time trials in the stop signal task,100,positive,ass_553fcbbec2408,
1755,29125,response inhibition is measured by the contrast of Go trial in the stop signal task,100,positive,ass_553fcbbec54d5,
1756,29126,stop signal walking task with stroop is descended from stop signal task,100,positive,ass_553fcbbecafbf,
1757,29127,stop signal walking task with stroop is descended from Stroop task,100,positive,ass_553fcbce187e1,
1758,29128,stop signal walking task with stroop is descended from motor fMRI task paradigm,100,positive,ass_553fcce1f2981,
1759,29129,response execution is measured by the contrast of probabilistic classification trials in the Probabilistic classification task,100,positive,ass_55ef1eda004f0,
1760,29130,cue approach task is descended from stop signal task,100,positive,ass_55426cb6622aa,
1761,29131,color-word stroop with task switching is descended from Stroop task,100,positive,ass_5542841f71132,
1762,29132,color-word stroop with task switching is a synonym of Stroop task,100,positive,ass_5542841f75206,narrower
1763,29133,response inhibition is measured by the contrast of Incongruent trials in the Color-word Stroop Task,70,positive,ass_5542841f7b454,
1764,29134,response inhibition is measured by the contrast of Incongruent - Congruent trials in the Color-word Stroop Task,70,positive,ass_5542841f7b64c,
1765,29135,response inhibition is measured by the contrast of Incongruent - Neutral trials in the Color-word Stroop Task,70,positive,ass_5542841f82e9a,
1766,29136,decision making is measured by the contrast of  in the Color-word Stroop Task,100,positive,ass_5542841f83374,
1767,29137,color-word stroop with task switching is descended from color-word stroop task,100,positive,ass_5542841f84cf5,
1768,29138,encoding is measured by the contrast of remembered minus forgotten in the associative memory encoding task,100,positive,ass_5548f970e72bd,
1769,29139,acoustic encoding is a kind of  encoding,100,positive,ass_5548f9c145327,
1770,29140,analogical encoding is a kind of  encoding,100,positive,ass_5548f9cce50c9,
1771,29141,auditory encoding is a kind of  encoding,100,positive,ass_5548f9d847895,
1772,29142,lexical encoding is a kind of  encoding,100,positive,ass_5548f9e3be578,
1773,29143,phonological encoding is a kind of  encoding,100,positive,ass_5548f9ec34da9,
1774,29144,grammatical encoding is a kind of  encoding,100,positive,ass_5548f9f48f04d,
1775,29145,acoustic encoding is a kind of  encoding,100,positive,ass_5548fa04a86d9,
1776,29146,analogical encoding is a kind of  analogical reasoning,70,positive,ass_565bd181223b6,
1777,29147,priming is a kind of  implicit learning,70,positive,ass_565bcffb793e8,
1778,29148,association learning is measured by the contrast of remembered plus forgotten minus null events in the associative memory encoding task,100,positive,ass_5548fa5ea5879,
1779,29149,retention is a kind of  encoding,100,positive,ass_5548faa3b62d5,
1780,29150,phonological encoding is a kind of  encoding,100,positive,ass_5548faada9bb3,
1781,29151,auditory coding is a kind of  encoding,100,positive,ass_5548fab7242df,
1782,29152,language is measured by the contrast of  in the Manipulation of coherence and cohesion,100,positive,ass_55492f2a7ae8a,
1783,29153,subjective value judgment is a kind of  judgment,70,positive,ass_563fdee9d5470,
1784,29154,theory of mind is a kind of  social cognition,100,positive,ass_5564e53e01297,
1785,29155,emotional reappraisal is a kind of  emotion regulation,100,positive,ass_557b4c111d857,
1786,29156,sleep is measured by the contrast of total score in the Pittsburgh Sleep Quality Index,100,positive,ass_5585c86792847,
1787,29157,maintenance is a part of  working memory,70,positive,ass_5586fdbea558e,
1788,29158,inattention is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,100,positive,ass_5586ffba9097c,
1789,29159,forgetting is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,70,positive,ass_5586ffeb3b3e6,
1790,29160,listening is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,100,positive,ass_5586fff8974bc,
1791,29161,hyperactivity is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,100,positive,ass_558700183ca6a,
1792,29162,sustained attention is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,100,positive,ass_5587004f122ac,
1793,29163,distraction is measured by the contrast of  in the Adult ADHD Clinical Diagnostic Scale,70,positive,ass_5587006d9e235,
1794,29164,Multi-class n-back task is descended from n-back task,100,positive,ass_558c3254f28bd,
1795,29165,Stop signal task with dot motion discrimination is descended from stop signal task,100,positive,ass_558c3358d411c,
1796,29166,multi-object localizer task is descended from object recognition task,100,positive,ass_558c33f37a355,
1797,29167,facial age recognition is a kind of  facial recognition,100,positive,ass_5595be3026bdd,
1798,29168,facial happiness recognition is a kind of  facial recognition,100,positive,ass_5595be42588b3,
1799,29169,facial trustworthiness recognition is a kind of  facial recognition,100,positive,ass_5595be4fed1f3,
1800,29170,facial attractiveness recognition is a kind of  facial recognition,100,positive,ass_5595be5cd9ccf,
1801,29171,facial trustworthiness recognition is a kind of  social inference,100,positive,ass_5595be6e0e444,
1802,29172,auditory perception is measured by the contrast of percent detected in the object perception task,100,positive,ass_55a301f7c2d34,
1803,29173,visual perception is measured by the contrast of percent detected in the object perception task,100,positive,ass_55a30204a3626,
1804,29174,visual perception is measured by the contrast of response time in the coherent motion,100,positive,ass_55a3025c64344,
1805,29175,auditory perception is measured by the contrast of response time in the same-different task,100,positive,ass_55a30333ab7d0,
1806,29176,auditory perception is measured by the contrast of percent correct in the oddball task,100,positive,ass_55a303ce8a89d,
1807,29177,Flexible Updating is measured by the contrast of percent commission error in the n-back task,100,positive,ass_55a3047b1aded,
1808,29178,Limited Capacity is measured by the contrast of percent commission error in the n-back task,100,positive,ass_55a30490d88eb,
1809,29179,interference control is measured by n-back task,100,positive,ass_55a305eacc13b,
1810,29180,autobiographical memory is measured by the contrast of  in the episodic recombination paradigm,100,positive,ass_59ed20123caf0,
1811,29181,declarative memory is measured by the contrast of response time in the paired associate learning,100,positive,ass_55a306b33c685,
1812,29182,declarative memory is measured by the contrast of percent intrusions in the delayed recall test,100,positive,ass_55a307067b513,
1813,29183,reinforcement learning is a part of  decision making,100,positive,ass_568402eedfc70,
1814,29184,error detection is a part of  performance monitoring,100,positive,ass_560082ac10472,
1815,29185,detection is a part of  recognition,70,positive,ass_565265d535992,
1816,29186,high energy density food recognition is measured by the contrast of HE vs LE food choice periods in the Single item food choice task,100,positive,ass_55c6882a34ab0,
1817,29187,visual form recognition is measured by the contrast of go trial in the stop signal task,100,positive,ass_55e2cabb52222,
1818,29188,response selection is measured by the contrast of go trial in the stop signal task,100,positive,ass_55e2cb0a0db3d,
1819,29189,response execution is measured by the contrast of go trial in the stop signal task,100,positive,ass_55e2cadb6ba4d,
1820,29190,proactive control is measured by the contrast of go trial in the stop signal task,100,positive,ass_55e2cc1ca8ecb,
1821,29191,oddball detection is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2cc7cec6ee,
1822,29192,auditory tone detection is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2ccbd583f7,
1823,29193,error detection is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2ccdc823ab,
1824,29194,proactive control is measured by the contrast of go-critical minus go-noncritical in the conditional stop signal task,100,positive,ass_55e2c539469a5,
1825,29195,selective control is measured by the contrast of go-critical minus go-noncritical in the conditional stop signal task,100,positive,ass_55e2c54676716,
1826,29196,error detection is measured by the contrast of unsuccessful stop minus successful stop in the conditional stop signal task,100,positive,ass_55e2c59a72e87,
1827,29197,auditory tone detection is measured by the contrast of successful stop minus go in the conditional stop signal task,100,positive,ass_55e2c6224c65b,
1828,29198,response selection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c85caf362,
1829,29199,response selection is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c8516d3dd,
1830,29200,oddball detection is measured by the contrast of successful stop minus go in the conditional stop signal task,100,positive,ass_55e2c600a1471,
1831,29201,emotional face recognition is measured by the contrast of Faces in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd296f7ac,
1832,29202,response selection is measured by the contrast of Faces in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd3c21c11,
1833,29203,response execution is measured by the contrast of Faces in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd3723d02,
1834,29204,feature comparison is measured by the contrast of Faces in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd444dc0b,
1835,29205,visual form recognition is measured by the contrast of Shapes in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd4f118e7,
1836,29206,auditory arithmetic processing is measured by the contrast of Math minus Story in the language processing fMRI task paradigm,100,positive,ass_55ef0a1981bd8,
1837,29207,working memory is measured by the contrast of  in the Penn Fractal N-Back,100,positive,ass_569fc88c12d84,
1838,29208,story comprehension is measured by the contrast of Story minus Math in the language processing fMRI task paradigm,100,positive,ass_55ef0a3169fee,
1839,29209,right toe response execution is measured by the contrast of Right Foot in the motor fMRI task paradigm,100,positive,ass_55ef0ab0c045d,
1840,29210,right finger response execution is measured by the contrast of Right Hand in the motor fMRI task paradigm,100,positive,ass_55ef0ac58db9a,
1841,29211,tongue response execution is measured by the contrast of Tongue in the motor fMRI task paradigm,100,positive,ass_55ef0ad5c8564,
1842,29212,left toe response execution is measured by the contrast of Left Foot in the motor fMRI task paradigm,100,positive,ass_55ef0ae1947d4,
1843,29213,left finger response execution is measured by the contrast of Left Hand in the motor fMRI task paradigm,100,positive,ass_55ef0aeea6ba7,
1844,29214,response selection is measured by the contrast of Cue in the motor fMRI task paradigm,100,positive,ass_55ef0b0ce0043,
1845,29215,working memory is measured by the contrast of Cue in the motor fMRI task paradigm,100,positive,ass_55ef0b05bf4fc,
1846,29216,visual word recognition is measured by the contrast of Cue in the motor fMRI task paradigm,100,positive,ass_55ef0aff0265d,
1847,29217,visual form recognition is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b26737e1,
1848,29218,spatial attention is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b3240f36,
1849,29219,motion detection is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b3c61842,
1850,29220,response selection is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b41e1aca,
1851,29221,response execution is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b4f5da1f,
1852,29222,animacy decision is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b5c189d6,
1853,29223,animacy perception is measured by the contrast of Mental Interaction minus Random Interaction in the social cognition (theory of mind) fMRI task paradigm,100,positive,ass_55ef0b69b5a7e,
1854,29224,visual pattern recognition is measured by the contrast of Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef10978a906,
1855,29225,visual form recognition is measured by the contrast of Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef10a59c653,
1856,29226,feature comparison is measured by the contrast of Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef10b003ee9,
1857,29227,response selection is measured by the contrast of Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef10b672aa9,
1858,29228,response execution is measured by the contrast of Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef10c2f14b7,
1859,29229,relational comparison is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef110741089,
1860,29230,visual face recognition is measured by the contrast of 0-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0c0a2782d,
1861,29231,response selection is measured by the contrast of 0-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0c16948e2,
1862,29232,response execution is measured by the contrast of 0-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0c20d57c3,
1863,29233,updating is measured by the contrast of 2-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0cf3c1271,
1864,29234,visual body recognition is measured by the contrast of 0-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0c7da2def,
1865,29235,visual tool recognition is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0cb6a1f86,
1866,29236,visual place recognition is measured by the contrast of 0-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0c4abf87a,
1867,29237,place maintenance is measured by the contrast of 0-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0c66001cb,
1868,29238,body maintenance is measured by the contrast of 0-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0c9d97c1e,
1869,29239,tool maintenance is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0cadb4306,
1870,29240,face maintenance is measured by the contrast of 0-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0c2a29629,
1871,29241,risk is measured by the contrast of pumps parametric in the balloon analogue risk task (BART),100,positive,ass_567980b147196,
1872,29242,negative emotion is measured by the contrast of attend negative minus attend neutral stimulus in the emotional regulation task,100,positive,ass_5679c371a721b,
1873,29243,emotional suppression is measured by the contrast of reappraise negative stimulus minus attend negative stimulus in the emotional regulation task,100,positive,ass_5679c3a156dfd,
1874,29244,response execution is measured by the contrast of reappraise negative rating in the emotional regulation task,100,positive,ass_5679c474c225b,
1875,29245,resistance to distractor inference is measured by the contrast of interfering versus non-interfering in the global-local task,100,positive,ass_5678ab21c164d,
1876,29246,response inhibition is measured by the contrast of successful stop minus go in the conditional stop signal task,100,positive,ass_55e2c61376178,
1877,29247,response selection is measured by the contrast of go-noncritical in the conditional stop signal task,100,positive,ass_55e2c837de845,
1878,29248,response selection is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c8480e354,
1879,29249,visual form recognition is measured by the contrast of go-noncritical in the conditional stop signal task,100,positive,ass_55e2c6c2e5d1c,
1880,29250,visual form recognition is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c6db40ea4,
1881,29251,visual form recognition is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c71b1a796,
1882,29252,visual form recognition is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c72527972,
1883,29253,response execution is measured by the contrast of go-noncritical in the conditional stop signal task,100,positive,ass_55e2c8b1cccf1,
1884,29254,numerical comparison is measured by the contrast of dual-task tone counting probe in the dual-task weather prediction,100,positive,ass_5678a9d1761ed,
1885,29255,response execution is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c8eec07b7,
1886,29256,response execution is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c8f8df401,
1887,29257,proactive control is measured by the contrast of go-noncritical in the conditional stop signal task,100,positive,ass_55e2c91415f05,
1888,29258,proactive control is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c92135787,
1889,29259,proactive control is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c92de292e,
1890,29260,proactive control is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c93787034,
1891,29261,selective control is measured by the contrast of go-noncritical in the conditional stop signal task,100,positive,ass_55e2c94db8300,
1892,29262,selective control is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c96d3ce58,
1893,29263,selective control is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c9808fa96,
1894,29264,selective control is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c98faad30,
1895,29265,oddball detection is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c9b5ba759,
1896,29266,oddball detection is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2c9d111ee8,
1897,29267,oddball detection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2c9e43124e,
1898,29268,response inhibition is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2c9fcac1c1,
1899,29269,response inhibition is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2ca1d71f1e,
1900,29270,auditory tone detection is measured by the contrast of successful stop-critical in the conditional stop signal task,100,positive,ass_55e2ca3a2c784,
1901,29271,auditory tone detection is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2ca467d6e6,
1902,29272,auditory tone detection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task,100,positive,ass_55e2ca527c3eb,
1903,29273,error detection is measured by the contrast of failed stop-critical  in the conditional stop signal task,100,positive,ass_55e2ca6a33244,
1904,29274,visual form recognition is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2cac38d421,
1905,29275,visual form recognition is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cacb4f768,
1906,29276,response selection is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2cb15ba7f1,
1907,29277,response selection is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cb1dd51ca,
1908,29278,response execution is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cc088da57,
1909,29279,proactive control is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cc2732b81,
1910,29280,proactive control is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2cc303ee77,
1911,29281,response inhibition is measured by the contrast of successful stop trial in the stop signal task,100,positive,ass_55e2cc679f19d,
1912,29282,oddball detection is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cc8a0f3ef,
1913,29283,response inhibition is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2cc9bc59d7,
1914,29284,auditory tone detection is measured by the contrast of failed stop in the stop signal task,100,positive,ass_55e2ccc838ce6,
1915,29285,feature comparison is measured by the contrast of Shapes in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd64f0a18,
1916,29286,response execution is measured by the contrast of Shapes in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd6c4c60c,
1917,29287,response selection is measured by the contrast of Shapes in the emotion processing fMRI task paradigm,100,positive,ass_55e2cd72799d4,
1918,29288,subjective food value is measured by the contrast of  in the Becker-Degroot-Marschak (BDM) procedure,100,positive,ass_55ea211814678,
1919,29289,subjective food value is a kind of  subjective value judgment,100,positive,ass_55ecaa93536c9,
1920,29290,subjective food value is measured by the contrast of  in the Visual Analogue Scales,100,positive,ass_55ea227e8034b,
1921,29291,response selection is measured by the contrast of 0-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0c5460130,
1922,29292,response execution is measured by the contrast of 0-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0c5b83b0f,
1923,29293,response execution is measured by the contrast of 0-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0c8bcc82b,
1924,29294,response selection is measured by the contrast of 0-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0c94d0a49,
1925,29295,response selection is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0cc072b32,
1926,29296,response execution is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0ccb23092,
1927,29297,updating is measured by the contrast of 2-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0cfc6fe7d,
1928,29298,updating is measured by the contrast of 2-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0d0271bd0,
1929,29299,updating is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0d07e9c69,
1930,29300,visual tool recognition is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0d367e4c1,
1931,29301,tool maintenance is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm,100,positive,ass_55ef0d41d5afd,
1932,29302,body maintenance is measured by the contrast of 2-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0d498fdb1,
1933,29303,visual body recognition is measured by the contrast of 2-back Body in the working memory fMRI task paradigm,100,positive,ass_55ef0d5251068,
1934,29304,place maintenance is measured by the contrast of 2-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0d694e558,
1935,29305,visual place recognition is measured by the contrast of 2-back Place in the working memory fMRI task paradigm,100,positive,ass_55ef0d713acb8,
1936,29306,face maintenance is measured by the contrast of 2-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0d810ef93,
1937,29307,visual face recognition is measured by the contrast of 2-back Face in the working memory fMRI task paradigm,100,positive,ass_55ef0d8f0bc5c,
1938,29308,response execution is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef10e28982c,
1939,29309,response selection is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef10ed88baa,
1940,29310,feature comparison is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef10f3305ac,
1941,29311,visual form recognition is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef10fa0637b,
1942,29312,visual pattern recognition is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm,100,positive,ass_55ef1100ae5ae,
1943,29313,relational comparison is measured by the contrast of Relational Processing minus Matching in the relational processing fMRI task paradigm,100,positive,ass_55ef1118421e5,
1944,29314,emotional enhancement is a kind of  emotional reappraisal,70,positive,ass_5679b0feb0354,
1945,29315,uncertainty is a part of  decision making,70,positive,ass_567981dcbd8be,
1946,29316,decision under uncertainty is a kind of  decision,70,positive,ass_5679828d6cbc8,
1947,29317,negative emotion is measured by the contrast of attend negative stimulus in the emotional regulation task,100,positive,ass_5679c360c147f,
1948,29318,response selection is measured by the contrast of task minus baseline in the mixed gambles task,100,positive,ass_55ef15de12cc1,
1949,29319,response execution is measured by the contrast of task minus baseline in the mixed gambles task,100,positive,ass_55ef15e5c7d83,
1950,29320,economic value processing is measured by the contrast of task minus baseline in the mixed gambles task,100,positive,ass_55ef15ec11f99,
1951,29321,risk processing is measured by the contrast of task minus baseline in the mixed gambles task,100,positive,ass_55ef164bebf82,
1952,29322,confidence judgment is measured by the contrast of task minus baseline in the mixed gambles task,100,positive,ass_55ef16556555d,
1953,29323,decision certainty is measured by the contrast of difference from indifference in the mixed gambles task,100,positive,ass_55ef15be84d4b,
1954,29324,potential monetary loss is measured by the contrast of parametric loss in the mixed gambles task,100,positive,ass_55ef15afd9f95,
1955,29325,visual form recognition is measured by the contrast of deterministic classification trials in the deterministic classification,100,positive,ass_55ef170667293,
1956,29326,response selection is measured by the contrast of deterministic classification trials in the deterministic classification,100,positive,ass_55ef17988f0a0,
1957,29327,response execution is measured by the contrast of deterministic classification trials in the deterministic classification,100,positive,ass_55ef17460dd24,
1958,29328,categorization is measured by the contrast of deterministic classification trials in the deterministic classification,100,positive,ass_55ef17a83c388,
1959,29329,visual word recognition is measured by the contrast of feedback in the deterministic classification,100,positive,ass_55ef178b0a16a,
1960,29330,error detection is measured by the contrast of feedback in the deterministic classification,100,positive,ass_55ef1777d6918,
1961,29331,reinforcement learning is measured by the contrast of feedback in the deterministic classification,100,positive,ass_55ef171f817e8,
1962,29332,color recognition is measured by the contrast of classification trials: deterministic in the classification probe without feedback,100,positive,ass_55ef19d6b7503,
1963,29333,visual form recognition is measured by the contrast of classification trials: deterministic in the classification probe without feedback,100,positive,ass_55ef19ca1d41a,
1964,29334,response execution is measured by the contrast of classification trials: deterministic in the classification probe without feedback,100,positive,ass_55ef19b7efffb,
1965,29335,response selection is measured by the contrast of classification trials: deterministic in the classification probe without feedback,100,positive,ass_55ef19adb31ff,
1966,29336,categorization is measured by the contrast of classification trials: deterministic in the classification probe without feedback,100,positive,ass_55ef19a42a165,
1967,29337,categorization is measured by the contrast of classification trials: probabilistic in the classification probe without feedback,100,positive,ass_55ef19a838553,
1968,29338,response selection is measured by the contrast of classification trials: probabilistic in the classification probe without feedback,100,positive,ass_55ef19b2a193f,
1969,29339,response execution is measured by the contrast of classification trials: probabilistic in the classification probe without feedback,100,positive,ass_55ef19be8a52a,
1970,29340,visual form recognition is measured by the contrast of classification trials: probabilistic in the classification probe without feedback,100,positive,ass_55ef19cf5f6af,
1971,29341,color recognition is measured by the contrast of classification trials: probabilistic in the classification probe without feedback,100,positive,ass_55ef19dca611a,
1972,29342,visual word recognition is measured by the contrast of feedback in the Probabilistic classification task,100,positive,ass_55ef1ef14e22b,
1973,29343,error detection is measured by the contrast of feedback in the Probabilistic classification task,100,positive,ass_55ef1efc84f21,
1974,29344,reinforcement learning is measured by the contrast of feedback in the Probabilistic classification task,100,positive,ass_55ef1f047e517,
1975,29345,visual word recognition is measured by the contrast of words in the word one-back task,100,positive,ass_55ef204333f88,
1976,29346,word maintenance is measured by the contrast of words in the word one-back task,100,positive,ass_55ef207489103,
1977,29347,updating is measured by the contrast of words in the word one-back task,100,positive,ass_55ef201cdf0ad,
1978,29348,visual pattern recognition is measured by the contrast of scrambled objects in the word one-back task,100,positive,ass_55ef206d74aa1,
1979,29349,pattern maintenance is measured by the contrast of scrambled objects in the word one-back task,100,positive,ass_55ef20671d5eb,
1980,29350,visual object recognition is measured by the contrast of objects in the word one-back task,100,positive,ass_55ef205c4ad11,
